agent_name,inventory,backlog,placed_order,weekly_cost
Distributor,277,0,0,277
Wholesaler,153,9,0,214
Retailer,106,0,14,110
Distributor,277,0,0,277
Wholesaler,144,14,0,365
Retailer,110,0,47,86
Distributor,277,0,0,597
Wholesaler,130,47,64,273
Retailer,86,0,38,81
Distributor,277,64,0,678
Wholesaler,83,38,93,165
Retailer,81,0,24,102
Distributor,213,93,73,315
Wholesaler,45,24,39,85
Retailer,102,0,0,120
Distributor,120,39,58,81
Wholesaler,85,0,0,288
Retailer,120,0,22,111
Distributor,81,0,0,154
Wholesaler,178,22,0,350
Retailer,111,0,31,90
Distributor,154,0,0,212
Wholesaler,195,31,0,274
Retailer,90,0,22,95
Distributor,212,0,0,212
Wholesaler,164,22,0,232
Retailer,95,0,18,104
Distributor,212,0,0,212
Wholesaler,142,18,0,244
Retailer,104,0,24,101
Distributor,212,0,0,332
Wholesaler,124,24,24,205
Retailer,101,0,21,99
Distributor,212,24,0,398
Wholesaler,100,21,42,164
Retailer,99,0,17,103
Distributor,188,42,0,301
Wholesaler,79,17,31,226
Retailer,103,0,28,98
Distributor,146,31,16,255
Wholesaler,86,28,28,245
Retailer,98,0,29,93
Distributor,115,28,41,222
Wholesaler,100,29,27,247
Retailer,93,0,29,96
Distributor,87,27,51,216
Wholesaler,102,29,28,156
Retailer,96,0,11,107
Distributor,76,28,39,89
Wholesaler,101,11,0,247
Retailer,107,0,26,105
Distributor,89,0,0,175
Wholesaler,117,26,7,319
Retailer,105,0,40,88
Distributor,140,7,0,477
Wholesaler,119,40,61,299
Retailer,88,0,44,85
Distributor,172,61,50,621
Wholesaler,79,44,102,257
Retailer,85,0,43,91
Distributor,111,102,193,424
Wholesaler,42,43,83,145
Retailer,91,0,17,109
Distributor,9,83,159,120
Wholesaler,60,17,0,145
Retailer,109,0,0,127
Distributor,0,24,48,76
Wholesaler,145,0,0,204
Retailer,127,0,0,124
Distributor,76,0,0,176
Wholesaler,204,0,0,308
Retailer,124,0,16,104
Distributor,176,0,0,276
Wholesaler,228,16,0,412
Retailer,104,0,40,82
Distributor,276,0,0,376
Wholesaler,212,40,0,342
Retailer,82,0,34,82
Distributor,376,0,0,376
Wholesaler,172,34,0,328
Retailer,82,0,38,92
Distributor,376,0,0,566
Wholesaler,138,38,38,160
Retailer,92,0,12,107
Distributor,376,38,0,458
Wholesaler,100,12,24,143
Retailer,107,0,11,117
Distributor,338,24,0,314
Wholesaler,88,11,0,140
Retailer,117,0,5,112
Distributor,314,0,0,314
Wholesaler,115,5,0,219
Retailer,112,0,17,103
Distributor,314,0,0,314
Wholesaler,134,17,0,287
Retailer,103,0,34,87
Distributor,314,0,0,569
Wholesaler,117,34,51,303
Retailer,87,0,44,80
Distributor,314,51,0,788
Wholesaler,83,44,105,319
Retailer,80,0,56,79
Distributor,263,105,47,768
Wholesaler,39,56,122,209
Retailer,79,0,35,94
Distributor,158,122,186,191
Wholesaler,34,35,31,104
Retailer,94,0,0,131
Distributor,36,31,79,52
Wholesaler,104,0,0,226
Retailer,131,0,0,148
Distributor,52,0,0,152
Wholesaler,226,0,0,297
Retailer,148,0,8,120
Distributor,152,0,0,252
Wholesaler,257,8,0,379
Retailer,120,0,26,97
Distributor,252,0,0,317
Wholesaler,249,26,0,818
Retailer,97,0,119,43
Distributor,317,0,0,892
Wholesaler,223,119,115,499
Retailer,43,0,79,45
Distributor,317,115,13,972
Wholesaler,104,79,154,25
Retailer,45,0,0,135
Distributor,202,154,206,48
Wholesaler,25,0,0,140
Retailer,135,0,0,196
Distributor,48,0,39,61
Wholesaler,140,0,0,294
Retailer,196,0,0,168
Distributor,61,0,0,161
Wholesaler,294,0,0,294
Retailer,168,0,0,139
Distributor,161,0,0,261
Wholesaler,294,0,0,369
Retailer,139,0,15,112
Distributor,261,0,0,306
Wholesaler,294,15,0,419
Retailer,112,0,28,92
Distributor,306,0,0,306
Wholesaler,279,28,0,396
Retailer,92,0,29,89
Distributor,306,0,0,306
Wholesaler,251,29,0,337
Retailer,89,0,23,97
Distributor,306,0,0,306
Wholesaler,222,23,0,289
Retailer,97,0,18,104
Distributor,306,0,0,306
Wholesaler,199,18,0,316
Retailer,104,0,27,100
Distributor,306,0,0,306
Wholesaler,181,27,0,264
Retailer,100,0,22,98
Distributor,100,0,0,100
Wholesaler,100,0,0,370
Retailer,100,0,54,73
Distributor,100,0,0,640
Wholesaler,100,54,108,491
Retailer,73,0,89,42
Distributor,100,108,200,770
Wholesaler,46,89,146,525
Retailer,42,0,62,67
Distributor,0,154,100,1770
Wholesaler,0,105,200,150
Retailer,67,0,25,94
Distributor,0,354,200,1770
Wholesaler,0,30,100,150
Retailer,94,0,0,166
Distributor,0,354,200,1570
Wholesaler,0,30,60,70
Retailer,166,0,0,138
Distributor,0,314,200,1070
Wholesaler,70,0,0,180
Retailer,138,0,2,133
Distributor,0,214,200,570
Wholesaler,170,2,0,353
Retailer,133,0,17,108
Distributor,0,114,200,70
Wholesaler,268,17,0,501
Retailer,108,0,30,90
Distributor,0,14,28,86
Wholesaler,351,30,0,646
Retailer,90,0,45,81
Distributor,86,0,0,186
Wholesaler,421,45,0,505
Retailer,81,0,23,94
Distributor,186,0,0,286
Wholesaler,390,23,0,482
Retailer,94,0,23,108
Distributor,286,0,0,386
Wholesaler,367,23,0,499
Retailer,108,0,31,100
Distributor,386,0,0,486
Wholesaler,344,31,0,398
Retailer,100,0,17,103
Distributor,486,0,0,586
Wholesaler,313,17,0,456
Retailer,103,0,32,101
Distributor,586,0,0,686
Wholesaler,296,32,0,424
Retailer,101,0,32,93
Distributor,686,0,0,786
Wholesaler,264,32,0,277
Retailer,93,0,9,108
Distributor,786,0,0,814
Wholesaler,232,9,0,323
Retailer,108,0,20,110
Distributor,814,0,0,814
Wholesaler,223,20,0,438
Retailer,110,0,47,86
Distributor,814,0,0,814
Wholesaler,203,47,0,456
Retailer,86,0,60,73
Distributor,814,0,0,1134
Wholesaler,156,60,64,226
Retailer,73,0,26,97
Distributor,814,64,0,1030
Wholesaler,96,26,56,415
Retailer,97,0,69,94
Distributor,750,56,0,1214
Wholesaler,70,69,104,155
Retailer,94,0,18,101
Distributor,694,104,0,665
Wholesaler,65,18,15,103
Retailer,101,0,0,137
Distributor,590,15,0,575
Wholesaler,103,0,0,242
Retailer,137,0,7,124
Distributor,575,0,0,575
Wholesaler,207,7,0,895
Retailer,124,0,136,44
Distributor,575,0,0,1360
Wholesaler,215,136,157,634
Retailer,44,0,111,20
Distributor,575,157,0,1313
Wholesaler,79,111,179,210
Retailer,20,0,10,123
Distributor,418,179,40,374
Wholesaler,0,42,27,115
Retailer,123,0,0,178
Distributor,239,27,0,212
Wholesaler,115,0,0,294
Retailer,178,0,0,199
Distributor,212,0,0,252
Wholesaler,294,0,0,321
Retailer,199,0,0,167
Distributor,252,0,0,252
Wholesaler,321,0,0,321
Retailer,167,0,0,148
Distributor,252,0,0,252
Wholesaler,321,0,0,321
Retailer,148,0,0,130
Distributor,252,0,0,252
Wholesaler,321,0,0,361
Retailer,130,0,8,111
Distributor,252,0,0,252
Wholesaler,321,8,0,508
Retailer,111,0,39,86
Distributor,252,0,0,252
Wholesaler,313,39,0,564
Retailer,86,0,58,68
Distributor,252,0,0,252
Wholesaler,274,58,0,401
Retailer,68,0,37,85
Distributor,252,0,0,252
Wholesaler,216,37,0,264
Retailer,85,0,17,113
Distributor,252,0,0,252
Wholesaler,179,17,0,162
Retailer,113,0,0,133
Distributor,252,0,0,252
Wholesaler,162,0,0,182
Retailer,133,0,4,123
Distributor,252,0,0,252
Wholesaler,162,4,0,313
Retailer,123,0,31,96
Distributor,252,0,0,272
Wholesaler,158,31,4,447
Retailer,96,0,64,68
Distributor,252,4,0,753
Wholesaler,127,64,101,258
Retailer,68,0,39,80
Distributor,248,101,54,702
Wholesaler,63,39,111,48
Retailer,80,0,4,120
Distributor,147,111,175,36
Wholesaler,28,4,0,125
Retailer,120,0,0,141
Distributor,36,0,10,90
Wholesaler,125,0,0,281
Retailer,141,0,9,118
Distributor,90,0,0,190
Wholesaler,236,9,0,417
Retailer,118,0,38,90
Distributor,190,0,0,275
Wholesaler,227,38,0,464
Retailer,90,0,55,72
Distributor,275,0,0,380
Wholesaler,189,55,21,274
Retailer,72,0,28,91
Distributor,275,21,0,364
Wholesaler,134,28,22,176
Retailer,91,0,14,116
Distributor,254,22,0,237
Wholesaler,106,14,1,113
Retailer,116,0,0,123
Distributor,232,1,0,231
Wholesaler,113,0,0,280
Retailer,123,0,29,104
Distributor,231,0,0,341
Wholesaler,135,29,22,247
Retailer,104,0,28,88
Distributor,231,22,0,454
Wholesaler,107,28,49,264
Retailer,88,0,37,90
Distributor,209,49,0,525
Wholesaler,79,37,73,194
Retailer,90,0,26,96
Distributor,160,73,86,282
Wholesaler,64,26,39,582
Retailer,96,0,99,67
Distributor,87,39,91,738
Wholesaler,87,99,138,256
Retailer,67,0,39,77
Distributor,48,138,234,410
Wholesaler,61,39,78,61
Retailer,77,0,0,149
Distributor,0,82,173,9
Wholesaler,61,0,0,195
Retailer,149,0,0,161
Distributor,9,0,0,109
Wholesaler,195,0,0,277
Retailer,161,0,0,134
Distributor,109,0,0,209
Wholesaler,277,0,0,397
Retailer,134,0,24,105
Distributor,209,0,0,309
Wholesaler,277,24,0,418
Retailer,105,0,33,86
Distributor,309,0,0,409
Wholesaler,253,33,0,490
Retailer,86,0,54,78
Distributor,409,0,0,416
Wholesaler,220,54,0,341
Retailer,78,0,35,88
Distributor,416,0,0,436
Wholesaler,166,35,4,261
Retailer,88,0,26,108
Distributor,416,4,0,517
Wholesaler,131,26,21,200
Retailer,108,0,19,112
Distributor,412,21,0,536
Wholesaler,105,19,29,140
Retailer,112,0,10,114
Distributor,391,29,0,407
Wholesaler,90,10,9,156
Retailer,114,0,11,111
Distributor,362,9,0,353
Wholesaler,101,11,0,194
Retailer,111,0,15,103
Distributor,353,0,0,363
Wholesaler,119,15,2,313
Retailer,103,0,40,87
Distributor,353,2,0,686
Wholesaler,113,40,67,233
Retailer,87,0,32,85
Distributor,351,67,0,729
Wholesaler,73,32,89,248
Retailer,85,0,41,92
Distributor,284,89,0,555
Wholesaler,43,41,72,229
Retailer,92,0,32,96
Distributor,195,72,49,153
Wholesaler,69,32,6,126
Retailer,96,0,0,121
Distributor,123,6,0,117
Wholesaler,126,0,0,233
Retailer,121,0,7,123
Distributor,117,0,0,166
Wholesaler,198,7,0,392
Retailer,123,0,39,92
Distributor,166,0,0,166
Wholesaler,197,39,0,343
Retailer,92,0,37,81
Distributor,166,0,0,246
Wholesaler,158,37,16,241
Retailer,81,0,24,98
Distributor,166,16,0,285
Wholesaler,121,24,27,252
Retailer,98,0,31,102
Distributor,150,27,4,368
Wholesaler,97,31,49,142
Retailer,102,0,12,107
Distributor,123,49,75,149
Wholesaler,82,12,15,127
Retailer,107,0,6,116
Distributor,74,15,52,63
Wholesaler,97,6,0,540
Retailer,116,0,80,74
Distributor,63,0,0,663
Wholesaler,140,80,105,455
Retailer,74,0,76,52
Distributor,138,105,120,960
Wholesaler,75,76,175,145
Retailer,52,0,28,102
Distributor,85,175,185,715
Wholesaler,0,29,53,76
Retailer,102,0,0,148
Distributor,0,143,200,215
Wholesaler,76,0,0,161
Retailer,148,0,0,153
Distributor,0,43,86,57
Wholesaler,161,0,0,316
Retailer,153,0,11,121
Distributor,57,0,0,157
Wholesaler,261,11,0,508
Retailer,121,0,43,89
Distributor,157,0,0,257
Wholesaler,293,43,0,530
Retailer,89,0,56,72
Distributor,257,0,0,357
Wholesaler,250,56,0,419
Retailer,72,0,45,85
Distributor,357,0,0,448
Wholesaler,194,45,0,254
Retailer,85,0,21,110
Distributor,448,0,0,448
Wholesaler,149,21,0,163
Retailer,110,0,7,124
Distributor,448,0,0,448
Wholesaler,128,7,0,226
Retailer,124,0,21,112
Distributor,448,0,0,553
Wholesaler,121,21,21,165
Retailer,112,0,13,103
Distributor,448,21,0,557
Wholesaler,100,13,26,167
Retailer,103,0,16,104
Distributor,427,26,0,521
Wholesaler,87,16,24,267
Retailer,104,0,35,91
Distributor,401,24,0,637
Wholesaler,92,35,52,278
Retailer,91,0,39,84
Distributor,377,52,0,680
Wholesaler,83,39,71,293
Retailer,84,0,45,87
Distributor,325,71,0,604
Wholesaler,68,45,70,265
Retailer,87,0,38,94
Distributor,254,70,0,334
Wholesaler,75,38,30,203
Retailer,94,0,19,110
Distributor,100,0,0,100
Wholesaler,100,0,0,410
Retailer,100,0,62,69
Distributor,100,0,0,720
Wholesaler,100,62,124,473
Retailer,69,0,87,41
Distributor,100,124,200,810
Wholesaler,38,87,138,570
Retailer,41,0,65,69
Distributor,0,162,100,1810
Wholesaler,0,114,200,345
Retailer,69,0,55,76
Distributor,0,362,200,1810
Wholesaler,0,69,100,345
Retailer,76,0,0,156
Distributor,0,362,200,2000
Wholesaler,0,69,138,31
Retailer,156,0,0,141
Distributor,0,400,200,1500
Wholesaler,31,0,0,131
Retailer,141,0,0,175
Distributor,0,300,200,1000
Wholesaler,131,0,0,231
Retailer,175,0,0,141
Distributor,0,200,200,500
Wholesaler,231,0,0,456
Retailer,141,0,25,108
Distributor,0,100,200,0
Wholesaler,331,25,0,616
Retailer,108,0,42,83
Distributor,0,0,0,100
Wholesaler,406,42,0,654
Retailer,83,0,38,85
Distributor,100,0,0,200
Wholesaler,464,38,0,621
Retailer,85,0,39,94
Distributor,200,0,0,300
Wholesaler,426,39,0,417
Retailer,94,0,6,113
Distributor,300,0,0,400
Wholesaler,387,6,0,431
Retailer,113,0,10,121
Distributor,400,0,0,500
Wholesaler,381,10,0,426
Retailer,121,0,11,108
Distributor,500,0,0,600
Wholesaler,371,11,0,470
Retailer,108,0,22,98
Distributor,600,0,0,700
Wholesaler,360,22,0,573
Retailer,98,0,47,81
Distributor,700,0,0,800
Wholesaler,338,47,0,536
Retailer,81,0,49,77
Distributor,800,0,0,900
Wholesaler,291,49,0,302
Retailer,77,0,12,106
Distributor,900,0,0,900
Wholesaler,242,12,0,245
Retailer,106,0,3,126
Distributor,900,0,0,900
Wholesaler,230,3,0,377
Retailer,126,0,30,104
Distributor,900,0,0,900
Wholesaler,227,30,0,312
Retailer,104,0,23,92
Distributor,900,0,0,900
Wholesaler,197,23,0,354
Retailer,92,0,36,93
Distributor,900,0,0,900
Wholesaler,174,36,0,398
Retailer,93,0,52,82
Distributor,900,0,0,1230
Wholesaler,138,52,66,236
Retailer,82,0,30,94
Distributor,900,66,0,1204
Wholesaler,86,30,74,136
Retailer,94,0,16,115
Distributor,834,74,0,810
Wholesaler,56,16,10,231
Retailer,115,0,25,110
Distributor,760,10,0,750
Wholesaler,106,25,0,355
Retailer,110,0,40,93
Distributor,750,0,0,825
Wholesaler,155,40,15,345
Retailer,93,0,44,87
Distributor,750,15,0,1050
Wholesaler,125,44,63,156
Retailer,87,0,15,106
Distributor,735,63,0,842
Wholesaler,81,15,34,101
Retailer,106,0,4,123
Distributor,672,34,0,638
Wholesaler,81,4,0,230
Retailer,123,0,18,110
Distributor,638,0,0,638
Wholesaler,140,18,0,366
Retailer,110,0,42,86
Distributor,638,0,0,778
Wholesaler,156,42,28,324
Retailer,86,0,42,81
Distributor,638,28,0,960
Wholesaler,114,42,70,227
Retailer,81,0,31,96
Distributor,610,70,0,850
Wholesaler,72,31,62,99
Retailer,96,0,6,116
Distributor,540,62,0,478
Wholesaler,69,6,0,148
Retailer,116,0,3,122
Distributor,478,0,0,478
Wholesaler,133,3,0,282
Retailer,122,0,18,105
Distributor,478,0,0,478
Wholesaler,192,18,0,284
Retailer,105,0,22,93
Distributor,478,0,0,478
Wholesaler,174,22,0,437
Retailer,93,0,57,77
Distributor,478,0,0,788
Wholesaler,152,57,62,410
Retailer,77,0,63,68
Distributor,478,62,0,1071
Wholesaler,95,63,131,87
Retailer,68,0,11,107
Distributor,416,131,0,425
Wholesaler,32,11,28,83
Retailer,107,0,0,137
Distributor,285,28,0,257
Wholesaler,83,0,0,304
Retailer,137,0,18,115
Distributor,257,0,0,257
Wholesaler,214,18,0,299
Retailer,115,0,15,100
Distributor,257,0,0,257
Wholesaler,224,15,0,319
Retailer,100,0,22,98
Distributor,257,0,0,257
Wholesaler,209,22,0,422
Retailer,98,0,47,83
Distributor,257,0,0,292
Wholesaler,187,47,7,315
Retailer,83,0,35,85
Distributor,257,7,0,400
Wholesaler,140,35,30,285
Retailer,85,0,36,98
Distributor,250,30,0,520
Wholesaler,105,36,60,76
Retailer,98,0,0,117
Distributor,220,60,0,160
Wholesaler,76,0,0,106
Retailer,117,0,0,129
Distributor,160,0,0,160
Wholesaler,106,0,0,261
Retailer,129,0,19,105
Distributor,160,0,0,160
Wholesaler,166,19,0,712
Retailer,105,0,113,46
Distributor,160,0,0,1055
Wholesaler,147,113,179,379
Retailer,46,0,69,48
Distributor,160,179,260,765
Wholesaler,34,69,134,175
Retailer,48,0,0,140
Distributor,0,153,100,815
Wholesaler,0,35,10,125
Retailer,140,0,0,157
Distributor,0,163,200,315
Wholesaler,125,0,0,125
Retailer,157,0,0,165
Distributor,0,63,126,37
Wholesaler,125,0,0,250
Retailer,165,0,5,130
Distributor,37,0,0,137
Wholesaler,225,5,0,383
Retailer,130,0,20,105
Distributor,137,0,0,237
Wholesaler,283,20,0,423
Retailer,105,0,32,89
Distributor,237,0,0,337
Wholesaler,263,32,0,476
Retailer,89,0,49,80
Distributor,337,0,0,437
Wholesaler,231,49,0,272
Retailer,80,0,18,97
Distributor,437,0,0,523
Wholesaler,182,18,0,274
Retailer,97,0,22,112
Distributor,523,0,0,523
Wholesaler,164,22,0,212
Retailer,112,0,14,108
Distributor,523,0,0,523
Wholesaler,142,14,0,278
Retailer,108,0,30,100
Distributor,523,0,0,683
Wholesaler,128,30,32,288
Retailer,100,0,38,88
Distributor,523,32,0,881
Wholesaler,98,38,78,130
Retailer,88,0,14,102
Distributor,491,78,0,593
Wholesaler,60,14,36,78
Retailer,102,0,0,122
Distributor,413,36,0,377
Wholesaler,78,0,0,176
Retailer,122,0,4,116
Distributor,377,0,0,377
Wholesaler,156,4,0,428
Retailer,116,0,48,84
Distributor,377,0,0,417
Wholesaler,188,48,8,540
Retailer,84,0,80,54
Distributor,377,8,0,969
Wholesaler,140,80,120,400
Retailer,54,0,68,67
Distributor,369,120,0,1089
Wholesaler,60,68,168,0
Retailer,67,0,0,124
Distributor,249,168,187,81
Wholesaler,0,0,0,120
Retailer,124,0,0,164
Distributor,81,0,19,81
Wholesaler,120,0,0,288
Retailer,164,0,0,148
Distributor,81,0,0,181
Wholesaler,288,0,0,288
Retailer,148,0,0,131
Distributor,181,0,0,281
Wholesaler,288,0,0,373
Retailer,131,0,17,107
Distributor,281,0,0,287
Wholesaler,288,17,0,496
Retailer,107,0,45,81
Distributor,287,0,0,287
Wholesaler,271,45,0,426
Retailer,81,0,40,79
Distributor,287,0,0,287
Wholesaler,226,40,0,256
Retailer,79,0,14,105
Distributor,287,0,0,287
Wholesaler,186,14,0,277
Retailer,105,0,21,112
Distributor,287,0,0,287
Wholesaler,172,21,0,251
Retailer,112,0,20,103
Distributor,287,0,0,287
Wholesaler,151,20,0,241
Retailer,103,0,22,101
Distributor,287,0,0,352
Wholesaler,131,22,13,154
Retailer,101,0,9,106
Distributor,287,13,0,319
Wholesaler,109,9,9,200
Retailer,106,0,20,104
Distributor,274,9,0,400
Wholesaler,100,20,27,328
Retailer,104,0,47,83
Distributor,265,27,0,698
Wholesaler,93,47,92,230
Retailer,83,0,35,84
Distributor,238,92,46,586
Wholesaler,55,35,88,202
Retailer,84,0,31,100
Distributor,146,88,130,173
Wholesaler,47,31,23,223
Retailer,100,0,23,106
Distributor,58,23,42,81
Wholesaler,108,23,0,288
Retailer,106,0,23,107
Distributor,81,0,0,181
Wholesaler,173,23,0,343
Retailer,107,0,34,98
Distributor,181,0,0,253
Wholesaler,173,34,0,334
Retailer,98,0,39,91
Distributor,253,0,0,448
Wholesaler,139,39,39,215
Retailer,91,0,23,101
Distributor,253,39,0,444
Wholesaler,100,23,46,77
Retailer,101,0,0,123
Distributor,214,46,0,168
Wholesaler,77,0,0,236
Retailer,123,0,24,111
Distributor,168,0,0,168
Wholesaler,116,24,0,343
Retailer,111,0,41,85
Distributor,168,0,0,388
Wholesaler,138,41,44,272
Retailer,85,0,35,87
Distributor,168,44,20,489
Wholesaler,97,35,73,152
Retailer,87,0,18,105
Distributor,124,73,122,201
Wholesaler,62,18,30,208
Retailer,105,0,24,108
Distributor,51,30,89,41
Wholesaler,88,24,0,357
Retailer,108,0,44,91
Distributor,100,0,0,100
Wholesaler,100,0,0,430
Retailer,100,0,66,67
Distributor,100,0,0,760
Wholesaler,100,66,132,399
Retailer,67,0,73,47
Distributor,100,132,200,830
Wholesaler,34,73,134,380
Retailer,47,0,37,88
Distributor,0,166,100,1590
Wholesaler,0,76,152,174
Retailer,88,0,30,96
Distributor,0,318,200,1710
Wholesaler,24,30,124,30
Retailer,96,0,0,149
Distributor,0,342,200,1270
Wholesaler,0,6,12,369
Retailer,149,0,55,109
Distributor,0,254,200,850
Wholesaler,94,55,16,364
Retailer,109,0,45,85
Distributor,0,170,200,350
Wholesaler,139,45,0,664
Retailer,85,0,94,73
Distributor,0,70,140,30
Wholesaler,194,94,0,260
Retailer,73,0,12,103
Distributor,30,0,0,130
Wholesaler,200,12,0,258
Retailer,103,0,0,178
Distributor,130,0,0,230
Wholesaler,258,0,0,258
Retailer,178,0,0,162
Distributor,230,0,0,330
Wholesaler,258,0,0,258
Retailer,162,0,0,147
Distributor,330,0,0,430
Wholesaler,258,0,0,343
Retailer,147,0,17,115
Distributor,430,0,0,530
Wholesaler,258,17,0,376
Retailer,115,0,27,94
Distributor,530,0,0,630
Wholesaler,241,27,0,379
Retailer,94,0,33,89
Distributor,630,0,0,730
Wholesaler,214,33,0,381
Retailer,89,0,40,88
Distributor,730,0,0,770
Wholesaler,181,40,0,196
Retailer,88,0,11,105
Distributor,770,0,0,770
Wholesaler,141,11,0,195
Retailer,105,0,13,116
Distributor,770,0,0,770
Wholesaler,130,13,0,302
Retailer,116,0,37,95
Distributor,770,0,0,1055
Wholesaler,117,37,57,280
Retailer,95,0,40,84
Distributor,770,57,0,1213
Wholesaler,80,40,100,195
Retailer,84,0,31,95
Distributor,713,100,0,938
Wholesaler,40,31,65,141
Retailer,95,0,15,110
Distributor,613,65,0,548
Wholesaler,66,15,0,186
Retailer,110,0,7,117
Distributor,548,0,0,548
Wholesaler,151,7,0,359
Retailer,117,0,30,101
Distributor,548,0,0,548
Wholesaler,209,30,0,349
Retailer,101,0,34,87
Distributor,548,0,0,548
Wholesaler,179,34,0,300
Retailer,87,0,31,93
Distributor,548,0,0,633
Wholesaler,145,31,17,139
Retailer,93,0,5,111
Distributor,548,17,0,531
Wholesaler,114,5,0,119
Retailer,111,0,2,120
Distributor,531,0,0,531
Wholesaler,109,2,0,249
Retailer,120,0,25,100
Distributor,531,0,0,661
Wholesaler,124,25,26,269
Retailer,100,0,34,84
Distributor,531,26,0,850
Wholesaler,99,34,69,220
Retailer,84,0,31,89
